transaction_amount,transaction_type,account_balance,device_type,location,merchant_category,daily_transaction_count,avg_transaction_amount_7d,failed_transaction_count_7d,card_type,card_age,transaction_distance,authentication_method,is_weekend,fraud_label,hour,day,month,day_of_week
83.25,3,14600.92,2,0,0,10,301.63,2,0,181,1934.51,0,0,1,8,1,11,2
102.26,1,60052.49,0,0,1,1,52.59,0,2,188,886.86,3,1,0,7,3,10,1
73.51,0,5043.9,0,1,2,5,128.69,3,3,142,4767.92,1,0,0,16,17,6,5
72.04,0,73983.45,0,1,2,4,264.34,3,0,232,1906.83,1,1,0,22,17,5,2
26.7,3,8856.31,1,3,2,1,22.7,0,2,86,3852.66,1,1,0,16,26,7,2
45.69,2,54144.09,2,1,1,3,211.88,3,3,5,4839.37,0,1,0,2,12,3,6
17.53,0,94965.53,1,1,4,4,170.06,3,2,146,4888.39,3,0,0,9,14,2,1
33.26,0,46492.47,0,1,2,12,218.09,1,2,71,4593.06,2,0,0,5,30,3,3
287.98,0,87756.97,1,2,4,11,154.77,0,0,8,1694.91,3,0,0,12,12,2,6
90.34,3,96631.88,2,4,0,1,422.39,4,3,23,2914.48,3,0,1,11,2,1,0
63.2,0,64358.14,0,4,0,8,434.36,4,2,85,2941.91,1,1,1,6,16,6,4
56.21,0,48566.74,2,4,2,4,39.84,4,1,193,3165.35,3,0,1,16,13,3,0
84.6,0,35330.35,1,3,4,8,157.9,2,1,226,1335.8,1,0,0,14,1,2,2
20.25,2,67846.77,2,1,3,7,454.35,1,3,75,1624.88,3,0,0,19,23,11,3
92.98,1,85536.48,1,1,3,10,259.65,3,1,108,2974.7,2,0,0,12,27,7,3
29.0,3,52791.2,1,2,4,6,182.53,3,2,31,4650.9,3,0,0,4,1,1,6
62.95,1,74559.25,0,1,3,1,435.13,1,3,160,2782.67,0,0,0,13,4,2,5
33.68,3,33630.65,2,0,3,2,237.05,3,1,186,1410.12,3,0,1,23,23,6,4
99.9,0,43679.86,0,0,2,6,269.23,0,1,119,3448.73,3,0,0,0,11,4,1
86.47,0,54970.14,1,1,3,8,281.35,4,1,137,2755.64,1,0,1,16,6,8,6
47.94,3,9060.04,1,1,4,6,481.33,3,2,19,1038.67,0,0,1,21,24,12,6
164.26,1,54206.11,2,0,3,3,239.72,2,2,160,708.02,1,0,0,6,14,8,0
21.91,2,3573.51,1,1,0,2,344.17,2,0,166,3611.96,0,0,0,11,20,3,0
155.52,3,91718.16,1,3,0,14,286.74,4,1,131,2467.3,0,0,1,5,1,1,6
151.68,2,80861.74,2,1,1,4,82.38,4,0,213,4193.89,1,0,1,1,21,10,5
94.38,1,61929.86,2,4,0,14,36.98,0,0,22,3928.08,2,0,0,23,6,1,4
3.41,0,36131.99,1,1,4,7,407.52,3,0,133,452.56,1,0,1,3,14,3,1
40.35,1,51607.78,1,0,0,14,413.31,0,0,20,2585.77,2,1,0,18,28,7,4
47.49,0,78210.1,2,0,4,9,161.54,2,2,194,847.66,2,0,1,10,14,11,1
162.76,1,55648.2,1,3,2,2,268.1,2,1,111,588.65,1,0,0,3,6,11,0
236.96,3,66742.78,2,0,1,3,89.27,4,3,202,1786.76,3,0,1,0,29,11,2
103.72,0,5878.79,2,2,0,3,60.13,3,2,6,1413.59,1,1,0,0,14,6,2
79.8,0,72429.78,0,4,0,6,432.35,2,1,211,4881.8,1,0,1,14,29,1,6
32.43,3,49082.58,2,0,2,3,293.32,3,2,8,3104.9,0,0,0,14,23,12,5
215.09,1,73002.06,1,1,1,12,246.65,3,1,18,277.84,0,1,0,8,31,10,1
59.62,0,40651.61,2,1,2,13,138.72,2,3,152,1438.41,1,0,0,2,10,7,0
59.58,0,43926.8,0,2,3,5,396.72,2,2,67,2005.96,0,0,0,13,10,11,4
47.99,0,43868.28,2,4,0,5,278.18,2,2,184,4859.66,3,0,0,16,18,7,1
316.59,1,75072.3,0,3,0,13,99.28,0,0,17,435.86,3,1,0,6,8,7,5
71.73,2,90581.63,2,3,2,3,68.62,2,0,221,4019.33,3,1,0,11,6,11,0
68.19,2,71341.04,1,1,0,1,82.32,0,0,151,1672.78,1,1,0,5,19,2,6
63.59,1,58145.83,0,4,0,1,478.02,1,3,198,4123.05,1,0,0,5,2,11,3
3.22,2,52481.8,0,1,3,1,56.15,4,2,200,3147.17,0,0,1,5,10,4,0
36.62,0,23745.42,1,3,2,9,148.24,3,2,100,1534.58,1,1,0,1,9,4,6
94.78,2,71900.21,1,3,3,5,438.78,1,2,164,3607.41,1,0,0,16,20,10,4
24.85,3,44608.41,2,4,1,3,144.09,2,2,59,334.5,0,0,0,21,2,12,5
112.97,2,91101.1,0,2,1,12,398.76,3,3,49,3472.41,2,0,0,0,5,9,1
122.46,3,81186.93,2,1,1,4,282.38,1,3,25,3804.38,2,0,0,23,6,8,6
28.97,0,70257.44,2,4,3,2,351.76,2,3,139,2164.77,0,1,0,22,1,1,6
233.64,1,42126.58,2,1,1,2,206.48,2,3,234,2051.16,2,0,0,13,3,7,0
99.0,3,67075.14,2,3,3,3,377.46,3,0,6,4591.32,3,1,0,21,26,4,2
120.78,3,95749.92,2,2,2,3,53.35,4,1,95,4363.67,2,1,1,10,18,11,5
273.34,2,77174.7,0,1,0,11,264.28,2,3,55,3289.79,3,0,0,20,3,5,2
54.61,1,94280.38,2,2,3,4,420.04,1,2,11,2228.42,2,0,1,2,6,8,6
184.51,1,15746.91,1,0,4,5,71.33,2,1,98,2609.75,0,1,0,19,8,6,3
146.83,3,30102.05,2,2,1,1,222.22,2,0,126,3872.01,0,0,0,5,2,3,3
17.97,1,17252.84,0,4,3,12,441.98,3,1,235,2498.77,1,1,0,10,20,8,6
122.05,1,3185.92,1,1,1,6,119.3,1,2,207,1593.34,0,0,0,7,4,8,4
146.61,1,83712.81,1,0,2,6,256.06,2,3,95,3844.0,3,0,0,10,21,10,5
224.43,2,72406.5,2,0,4,12,76.21,3,3,48,3015.09,2,1,0,20,25,12,0
12.94,1,19689.72,0,3,1,2,284.06,2,0,171,3503.35,3,1,0,14,31,1,1
180.63,1,8727.29,0,3,2,7,157.05,1,3,218,3188.37,1,0,0,11,24,2,4
30.98,3,3177.79,0,2,0,6,365.23,2,0,191,2429.36,0,1,0,3,28,4,4
142.29,1,49510.07,0,2,1,12,67.17,1,2,125,2781.88,1,1,0,18,3,9,6
15.03,0,66419.25,2,4,3,12,376.07,1,1,43,1260.06,0,0,0,12,21,12,3
99.9,0,80133.95,2,1,4,1,45.75,4,1,214,464.69,2,0,1,23,22,1,6
51.53,3,68121.45,0,1,3,12,294.43,2,3,121,2801.89,3,0,0,1,10,11,4
17.8,0,43839.51,1,2,1,4,130.98,2,3,71,1402.7,3,1,1,1,17,9,6
108.3,3,26182.64,2,2,4,3,96.56,3,1,42,3366.79,2,0,0,12,7,4,4
244.34,2,73258.93,1,2,4,13,462.24,1,1,234,1251.42,3,0,1,15,28,9,3
35.92,1,22155.26,0,1,3,8,347.18,4,2,199,3883.35,3,0,1,5,8,11,2
73.06,2,72131.15,1,4,1,12,197.46,4,3,43,3979.68,1,0,1,2,26,8,5
42.81,2,57191.25,1,4,3,1,372.83,3,0,234,4198.82,2,1,0,3,17,8,3
181.83,1,91997.47,0,1,3,14,269.45,1,0,34,4408.13,3,0,1,21,20,7,3
2.66,0,77808.71,1,3,0,3,344.6,0,3,224,3636.88,2,0,1,18,1,3,2
81.08,1,3403.68,1,3,1,1,127.7,3,0,42,4680.12,1,0,1,17,29,8,1
206.56,0,34435.11,0,1,4,3,226.91,0,3,124,2464.04,2,0,1,16,13,12,2
228.21,1,23735.62,2,4,3,11,468.19,4,1,175,1918.52,2,0,1,9,13,6,1
280.64,3,93806.12,1,3,1,14,200.62,1,3,168,153.53,3,0,1,11,27,3,0
84.24,2,72503.8,1,2,1,13,446.29,1,3,87,904.74,2,0,0,18,23,1,0
30.22,2,71307.79,0,3,1,6,276.35,1,0,232,326.49,1,1,0,4,30,12,5
88.21,1,57289.72,0,2,1,6,89.31,1,3,206,3063.5,3,1,0,18,4,3,5
12.37,2,45220.21,2,0,1,5,49.57,3,0,168,151.7,2,1,1,23,11,8,4
12.59,1,37773.82,0,0,3,12,335.94,0,0,115,2976.6,0,0,0,20,25,3,5
288.54,1,15603.21,1,3,3,1,309.98,0,0,220,1115.26,1,0,0,15,29,11,2
18.54,1,35975.07,0,2,3,2,103.41,0,0,144,1283.79,3,1,0,3,7,10,5
52.57,3,19047.78,2,4,2,9,309.4,1,3,167,744.55,3,1,1,3,21,11,1
36.54,1,63627.36,2,4,0,4,224.61,0,1,40,4778.81,1,1,0,19,10,8,3
115.74,0,40380.42,0,3,1,2,183.42,2,1,6,228.65,0,0,0,18,11,12,0
46.21,0,7308.76,1,1,2,12,430.14,3,0,211,486.95,1,0,0,10,28,7,4
196.36,0,24940.86,0,4,2,13,96.37,0,3,181,530.56,1,0,0,1,19,8,5
17.97,3,66349.27,0,4,0,14,174.91,2,1,30,2756.09,3,0,0,12,28,4,4
81.05,3,87244.42,0,1,0,9,145.36,2,3,180,3219.28,3,0,0,17,30,9,5
19.55,3,46445.17,0,2,0,9,424.91,1,3,32,2803.93,3,0,0,14,21,7,4
25.03,3,27014.66,0,1,1,5,400.62,1,3,168,3312.3,0,0,0,1,28,4,4
10.0,3,86921.07,2,2,0,6,294.55,1,3,233,4246.38,3,0,1,12,24,6,5
149.64,1,9335.25,2,3,4,7,370.68,0,0,53,803.72,0,1,1,18,10,7,0
26.44,3,96775.12,1,2,0,4,300.99,2,2,21,137.17,0,0,1,5,10,5,2
26.23,1,6126.4,2,4,4,14,247.66,0,2,14,1896.05,2,0,1,11,19,6,0
41.97,3,28537.35,1,1,1,11,173.83,0,3,83,263.8,0,0,1,2,29,12,4
313.81,0,35639.14,0,3,4,11,294.37,1,3,185,2149.4,2,1,0,16,13,11,0
56.4,0,62049.24,1,1,2,8,167.03,3,2,121,3223.09,0,1,0,7,15,12,4
3.28,1,5234.99,0,2,2,8,144.55,1,0,33,2562.3,0,0,0,20,15,11,2
12.85,0,61688.67,1,2,0,7,43.56,0,3,34,2217.3,0,1,0,16,8,2,2
200.41,1,94666.51,2,0,4,8,487.38,1,0,74,3579.76,3,1,0,12,13,10,4
61.51,3,77098.64,0,3,0,13,146.36,2,0,48,2729.28,2,0,0,19,21,5,6
207.48,0,69126.88,1,2,1,2,467.03,3,2,33,1991.62,2,0,0,19,24,10,1
152.11,3,59920.83,1,3,2,3,409.49,2,0,207,3993.67,0,1,0,20,2,1,0
311.66,1,66232.26,2,1,1,14,390.44,3,3,112,1236.16,0,0,0,14,21,5,6
65.47,0,59280.7,0,1,4,4,372.53,3,2,109,624.0,3,0,0,17,9,3,3
103.38,1,8218.5,0,1,3,7,295.83,0,3,198,1495.91,0,1,0,9,23,1,0
17.24,0,59145.49,2,1,2,6,266.96,4,2,121,2708.51,0,0,1,11,3,12,6
32.16,1,19672.14,2,1,1,1,208.36,1,2,78,4890.03,2,0,0,21,26,2,6
90.38,0,92407.63,2,3,4,9,84.65,1,3,223,3527.58,0,0,1,8,4,10,2
94.43,1,51481.93,2,3,1,10,32.48,0,1,149,2363.69,2,1,1,23,2,10,0
34.37,0,87698.25,1,4,2,11,112.86,3,3,53,1125.46,0,0,1,23,2,10,0
126.72,1,92456.48,0,0,3,2,365.73,1,0,170,3720.35,3,0,0,3,11,5,3
214.63,2,26800.53,1,4,3,2,84.53,1,1,6,3181.0,1,0,0,22,25,11,5
135.08,2,96918.73,2,2,3,8,452.98,1,2,6,1513.96,0,0,1,10,29,10,6
92.05,1,94738.14,1,4,0,1,63.18,2,2,147,4628.53,0,0,0,3,4,6,6
39.84,0,6680.17,0,1,4,3,259.7,4,0,190,3537.61,0,1,1,5,27,9,2
139.66,0,24784.34,1,1,3,13,403.37,3,2,77,2326.31,2,0,0,3,12,8,5
77.95,1,79122.83,2,2,1,6,227.76,1,2,63,4289.97,3,1,0,23,11,6,6
116.68,0,88197.5,1,1,2,6,366.99,2,2,93,1381.82,1,0,0,22,22,11,2
95.48,1,48636.12,2,3,4,14,327.54,1,0,41,1451.38,2,0,0,2,1,2,2
15.43,0,41507.36,2,2,2,5,192.9,0,2,135,1074.16,2,0,0,11,1,12,4
63.57,3,57084.33,0,4,4,11,468.82,1,2,196,2775.6,0,0,1,20,21,6,2
69.17,1,4519.35,0,4,4,12,324.94,4,1,24,3523.24,1,1,1,19,1,9,4
98.74,3,31289.27,0,4,2,8,61.95,4,0,58,3083.6,1,0,1,0,3,1,1
47.61,3,16289.66,2,1,0,6,162.47,0,3,141,4467.09,3,0,0,13,6,9,2
66.61,3,80813.17,2,2,1,9,120.76,1,1,202,365.67,3,0,0,23,15,4,5
197.97,0,88304.83,2,1,0,6,195.08,3,3,168,904.31,1,0,0,21,31,7,0
10.47,0,19026.29,1,3,0,13,127.55,3,1,25,1741.03,3,0,0,15,29,10,6
14.7,3,16712.02,0,2,0,9,70.02,3,3,129,305.86,2,0,1,16,24,5,2
20.87,0,24977.8,1,4,0,2,114.7,0,2,7,833.49,0,1,1,20,19,10,3
58.55,1,66055.71,1,3,2,14,363.15,0,1,85,2166.06,1,1,0,15,19,7,2
60.29,2,77100.27,1,4,3,4,167.14,4,3,204,4274.59,1,0,1,2,25,3,5
4.68,2,13665.64,1,3,1,14,478.99,0,1,137,4848.64,1,0,0,19,28,12,3
25.0,0,39158.75,2,2,1,14,263.84,2,1,52,1029.39,1,0,0,11,24,3,4
33.8,1,57251.67,2,1,4,10,126.63,4,1,49,2637.35,2,0,1,15,1,12,4
9.25,3,19003.25,0,3,0,5,288.73,4,2,215,1623.5,3,0,1,4,3,12,6
39.74,1,79236.18,2,2,0,8,249.96,1,0,19,742.38,1,0,0,15,19,7,2
48.74,3,62967.07,0,1,3,14,275.49,4,1,25,3713.31,2,1,1,12,12,8,5
173.56,2,77506.61,2,4,4,13,266.98,0,1,208,826.13,1,0,0,16,24,11,4
65.1,3,5990.18,2,2,1,9,441.34,4,3,197,3703.35,3,1,1,22,29,7,5
51.22,0,4092.59,2,3,2,7,248.0,0,0,158,237.95,2,1,0,11,9,2,3
225.73,2,50096.87,2,2,1,14,159.48,3,3,38,2340.82,2,1,0,6,17,1,1
156.03,2,51083.55,1,0,0,4,445.12,1,2,25,2309.71,0,0,0,21,21,8,0
27.74,3,58278.61,0,2,2,14,179.94,2,1,91,944.36,0,0,0,16,16,12,5
76.03,1,40406.49,0,3,4,11,258.48,1,1,159,4074.51,3,0,0,5,11,6,6
331.49,2,69445.74,1,2,1,14,209.83,4,3,180,2749.92,3,0,1,13,17,3,4
24.65,2,74743.17,0,1,4,3,446.73,1,1,31,2670.32,0,1,0,9,29,10,6
61.76,3,57568.98,0,2,2,11,163.65,0,2,94,2082.31,0,0,0,11,1,1,6
82.39,2,14148.49,2,0,4,6,284.38,4,3,21,1200.27,3,0,1,5,4,6,6
18.81,1,52833.3,2,3,0,7,106.15,1,2,93,193.22,2,1,0,23,12,12,1
100.03,2,5550.65,0,0,4,8,358.14,4,2,129,4834.72,2,0,1,3,20,6,1
133.21,0,25036.76,1,1,4,10,117.73,0,1,127,275.48,1,1,1,12,24,7,0
30.51,0,70325.46,1,0,2,7,283.28,3,2,159,1717.43,0,0,0,18,13,7,3
115.27,0,28908.21,0,1,0,9,165.67,2,0,227,3244.42,0,0,0,2,12,2,6
20.2,2,10823.87,2,2,2,6,465.12,3,0,15,4212.29,0,0,0,8,17,3,4
142.4,3,3531.27,0,3,3,8,448.68,0,3,147,2704.66,3,0,0,19,7,6,2
72.57,3,73707.45,2,0,2,4,320.7,0,3,230,2189.32,2,0,0,14,29,4,5
66.98,3,22089.53,0,3,4,13,488.02,2,1,73,321.85,2,0,0,22,7,1,5
108.99,2,6270.15,0,4,1,5,369.91,3,2,50,4611.16,2,1,0,9,2,3,3
62.33,0,80882.04,1,4,4,4,435.74,4,0,39,113.06,3,0,1,22,30,9,5
46.22,0,72089.99,1,2,0,14,304.36,4,2,123,218.36,2,0,1,10,10,9,6
67.21,3,81601.84,2,4,3,2,167.6,0,2,184,2762.98,0,0,0,12,20,6,1
113.98,3,56254.92,1,2,0,13,187.54,4,2,100,516.73,2,1,1,10,6,8,6
53.6,1,9355.49,1,4,4,14,120.26,2,2,107,1237.76,3,0,1,14,22,6,3
12.7,2,79511.64,1,1,2,12,46.9,3,0,6,553.23,1,0,0,5,18,7,1
12.98,0,21826.09,1,2,0,12,49.11,3,0,193,3171.73,0,0,0,5,14,3,1
24.11,2,63756.64,2,0,1,8,334.59,2,2,222,3497.29,3,0,0,15,3,5,2
5.18,3,41671.15,0,0,2,13,60.16,4,0,27,1224.58,3,0,1,12,25,6,6
43.37,3,66259.56,1,4,4,7,25.49,1,1,149,4067.32,0,0,0,12,14,7,4
11.44,0,48472.37,1,3,4,9,372.87,2,0,63,4252.12,1,1,0,12,24,5,2
79.65,1,40401.03,0,1,4,5,415.79,3,3,87,3434.04,1,0,0,17,18,9,0
65.15,2,36839.15,0,1,2,5,280.56,1,2,165,1865.62,0,0,0,22,4,4,1
83.87,0,63451.38,1,2,3,3,241.48,1,2,128,3693.32,0,0,1,21,18,8,4
47.53,1,8044.19,0,4,3,11,418.29,4,3,133,931.52,2,0,1,13,29,12,4
38.55,1,23530.98,1,0,1,4,288.07,4,1,50,4800.53,0,1,1,19,3,2,4
120.5,2,88406.5,0,1,0,11,276.41,3,0,61,1709.94,3,0,0,19,26,4,2
9.0,1,61955.3,1,3,2,1,32.7,2,1,195,1474.2,3,0,0,5,12,5,4
189.78,2,29664.23,2,3,1,13,24.51,3,3,72,1632.9,2,0,0,18,27,8,6
14.29,3,8571.85,2,0,4,1,456.57,3,0,143,4863.11,1,0,0,10,3,12,6
75.98,2,9028.38,1,3,0,3,321.35,1,2,164,858.29,2,0,0,16,7,4,4
55.91,3,76968.31,2,0,2,11,33.18,3,2,46,4165.23,2,0,0,19,14,8,0
67.29,2,38875.42,2,3,3,4,231.41,1,0,60,2431.64,1,0,0,0,8,6,3
108.42,3,67450.78,0,4,2,2,481.86,4,0,51,3099.83,3,0,1,16,8,2,2
16.58,1,6703.8,2,1,0,11,418.67,3,2,232,871.94,2,0,0,2,11,10,2
197.95,0,57778.15,0,1,0,12,469.99,4,1,23,662.98,2,0,1,16,2,6,4
20.4,2,42809.13,0,2,2,5,455.84,1,2,65,1375.17,0,0,1,6,29,6,3
150.47,3,80234.74,2,1,3,11,445.22,3,0,120,3586.24,1,0,0,4,20,3,0
158.98,1,80805.96,0,4,0,1,234.48,4,3,203,3399.47,1,0,1,0,20,3,0
76.68,3,10871.03,1,3,2,13,228.25,0,1,77,1627.5,2,1,0,5,1,3,2
83.18,1,74535.16,1,4,3,5,100.08,2,0,106,3893.87,2,0,0,4,4,7,1
206.73,0,55462.46,1,0,1,11,206.48,4,3,151,2326.15,1,0,1,20,2,7,6
49.68,0,58593.66,1,4,4,4,325.66,3,3,164,2723.76,2,0,0,14,15,11,2
19.13,3,75180.26,1,0,1,10,146.71,0,3,32,572.94,2,1,0,12,6,7,3
61.23,2,40407.6,1,1,3,3,298.57,3,3,87,328.99,3,1,0,23,1,8,1
209.9,3,74627.87,1,4,1,10,323.44,4,0,176,2561.79,1,0,1,16,16,9,5
74.8,1,80011.42,0,4,4,5,120.11,3,1,230,3935.77,3,0,0,18,11,1,2
24.25,3,55599.9,2,1,2,11,311.34,3,1,158,2341.28,0,0,0,11,11,1,2
104.11,1,24462.91,0,0,2,6,223.09,3,2,22,4172.41,3,0,0,0,29,5,0
227.88,0,21670.31,1,0,2,7,289.4,2,0,68,859.9,2,0,0,19,10,10,1
73.29,3,17114.8,2,1,2,11,271.74,1,2,208,2798.07,1,0,1,11,25,6,6
73.59,2,57964.09,2,4,1,4,86.23,0,2,147,1110.43,3,0,0,12,2,2,3
134.11,3,28196.79,0,3,3,13,451.72,4,0,24,3893.04,1,1,1,9,23,5,1
175.85,1,76229.74,0,3,3,6,190.28,2,1,165,3025.97,2,0,0,0,25,7,1
19.66,3,31754.04,1,3,2,8,374.29,3,3,76,861.31,0,0,0,8,22,1,6
55.88,0,34896.95,0,2,2,10,256.22,1,0,106,3871.99,1,1,0,17,15,1,6
50.67,2,47657.06,2,0,0,12,466.61,4,2,194,3387.85,0,0,1,17,13,5,5
78.27,2,23267.47,1,2,0,2,408.18,4,3,227,2057.34,1,0,1,1,8,1,6
4.79,2,96583.94,2,1,3,12,330.97,2,2,114,4421.69,3,0,0,23,2,12,5
33.82,2,51163.51,2,2,3,5,105.73,1,1,182,2917.66,2,0,0,1,8,3,2
40.73,1,43389.96,1,2,3,12,87.68,1,0,100,4885.64,3,0,0,14,16,5,1
192.31,3,20995.7,2,0,1,11,427.92,4,0,131,4803.93,0,0,1,2,13,9,2
62.09,1,56828.73,0,1,2,5,75.31,4,3,195,2587.93,0,1,1,7,19,9,1
31.13,1,93058.14,0,1,0,10,384.55,1,3,76,2763.82,0,0,0,13,6,5,5
102.94,0,58438.22,0,3,4,5,106.05,1,2,150,3467.31,3,0,1,14,3,8,3
320.13,2,91852.43,1,3,2,2,371.36,2,3,225,1780.7,0,0,0,21,16,4,6
54.92,0,56197.89,1,1,0,12,148.21,3,3,17,4265.57,1,0,0,17,3,4,0
21.33,1,52194.14,2,4,4,2,169.57,3,2,110,4179.29,0,0,0,19,28,1,5
136.83,0,32139.8,2,3,3,3,118.65,0,1,143,1119.24,1,0,0,6,1,9,4
52.72,3,79323.69,0,4,3,9,402.3,2,0,131,2454.84,2,0,0,0,1,11,2
184.62,0,95802.53,0,3,3,11,361.99,1,1,156,2239.39,2,0,0,21,9,4,6
190.08,2,38705.29,2,3,2,1,423.71,1,2,113,4197.77,0,1,0,19,20,10,4
156.26,3,63569.65,1,0,2,3,22.41,0,0,224,523.08,2,0,0,6,11,10,2
4.66,2,10984.31,0,3,0,9,336.6,2,2,149,4047.37,1,1,0,11,31,5,2
5.89,0,43563.29,2,0,2,6,299.28,3,3,78,4411.67,1,0,0,5,28,11,1
340.21,1,84051.62,1,2,4,9,175.27,2,3,28,2929.48,1,0,0,9,20,6,1
12.56,1,93269.93,2,0,0,11,489.13,3,3,127,460.01,0,1,0,2,11,4,1
12.94,2,70979.54,1,3,3,3,369.21,3,1,211,202.05,3,0,0,19,7,7,4
44.27,2,39252.66,2,1,3,13,194.6,1,0,133,366.36,1,0,0,19,16,1,0
35.15,3,27306.5,0,1,3,6,158.44,2,0,97,2512.59,3,1,1,23,22,1,6
60.5,0,61168.87,1,1,4,5,58.27,4,3,193,4705.94,1,0,1,15,14,5,6
5.75,3,28592.59,0,3,4,14,64.92,3,2,39,795.55,1,1,1,19,21,1,5
45.99,1,47147.68,1,4,1,8,437.46,4,1,47,3258.35,0,1,1,2,3,5,2
5.77,1,76734.32,2,0,1,1,55.12,1,3,217,346.97,2,1,0,11,16,11,3
39.98,0,60070.5,2,3,2,6,117.39,2,3,44,2520.22,0,1,0,14,23,9,5
58.29,1,12958.54,0,3,3,10,92.68,3,0,90,4053.94,0,0,0,9,14,6,2
170.95,2,35422.56,1,1,3,1,309.64,4,0,205,1491.24,1,1,1,14,23,6,4
130.81,0,93891.96,1,1,1,9,427.46,4,2,190,2035.35,2,0,1,21,12,3,6
18.75,3,93402.7,0,3,3,3,290.77,2,2,197,4100.88,2,1,0,16,15,10,6
95.43,2,87291.51,1,1,3,10,216.17,3,1,91,1341.19,2,0,0,12,7,4,4
76.92,1,27081.62,2,1,0,9,334.04,3,2,129,1825.31,0,0,0,21,1,1,6
71.54,3,60186.35,2,3,3,14,271.52,0,0,180,2592.06,1,0,0,20,2,6,4
226.6,0,51616.55,2,0,1,6,317.65,1,0,5,755.45,1,0,0,20,24,8,3
38.64,2,66619.3,0,1,3,9,395.82,1,3,86,4465.75,0,0,0,9,3,10,1
10.49,0,92170.35,1,2,3,13,282.55,1,0,122,764.71,2,0,0,13,9,5,1
151.68,0,56026.83,2,4,2,4,47.09,3,3,78,2777.28,1,0,0,23,26,2,6
109.85,2,79796.6,1,3,4,10,62.23,1,3,124,3764.34,1,0,0,12,21,1,5
106.6,1,50874.11,2,0,2,5,308.68,0,2,38,2824.52,2,0,0,8,26,2,6
115.51,3,81513.42,2,0,3,5,211.69,4,1,21,4171.45,1,0,1,12,18,2,5
2.21,2,3581.54,0,1,0,9,422.35,4,0,65,759.58,1,0,1,7,25,3,5
5.05,0,42894.9,1,3,4,12,427.06,1,0,167,2408.85,2,0,0,22,10,3,4
243.27,0,84514.29,2,1,1,12,172.77,4,3,168,1058.48,2,0,1,17,12,10,3
67.66,3,84929.6,0,2,2,8,215.36,0,0,205,1065.63,1,1,0,1,26,8,5
4.82,3,66808.47,1,2,2,14,463.09,2,3,160,826.65,3,0,0,10,30,3,3
82.97,2,25258.9,1,3,2,3,202.08,4,3,186,1059.27,2,1,1,0,4,3,5
34.83,2,93346.98,1,2,0,7,297.82,4,1,11,3518.65,2,0,1,8,16,3,3
27.01,3,23719.14,1,2,3,7,240.96,3,0,56,3689.74,1,0,0,13,21,5,6
56.38,0,19203.29,0,4,1,3,131.61,2,3,14,1686.94,2,0,0,10,17,2,4
15.96,3,2878.33,1,1,2,14,30.67,0,0,193,4707.05,3,1,1,19,4,4,1
19.67,3,32680.24,2,0,4,4,338.42,3,3,15,2261.78,0,0,0,16,27,6,1
9.08,1,43446.73,2,0,3,14,412.34,2,3,67,1537.31,3,0,0,22,2,7,6
97.04,0,81832.26,0,3,4,8,302.32,3,0,228,2717.52,3,0,0,7,28,2,1
181.02,3,8715.88,2,2,3,6,165.53,2,0,170,3908.71,0,1,0,15,25,3,5
3.89,2,14499.63,1,1,3,13,53.73,1,3,125,238.94,1,1,0,8,12,8,5
106.19,2,63718.7,2,2,3,3,97.32,1,3,235,2148.12,3,0,0,15,11,7,1
115.28,2,14952.63,0,2,0,6,33.21,0,3,141,1885.73,2,1,0,21,11,3,5
135.43,1,93990.78,0,2,0,7,136.11,0,2,15,3940.65,1,0,0,17,30,10,0
48.59,0,21970.7,0,1,3,7,224.56,4,3,32,3272.68,0,1,1,20,11,5,3
59.52,0,59896.99,0,1,2,2,464.3,3,0,30,4680.67,1,1,0,23,1,11,2
86.39,3,3793.73,0,4,2,9,322.62,1,3,43,4607.01,1,1,0,19,2,3,3
4.85,3,80932.32,1,3,4,3,130.82,1,0,41,1943.6,1,0,0,8,2,11,3
300.6,3,55852.35,1,2,1,6,441.38,4,3,23,646.24,0,0,1,12,26,11,6
115.33,3,30629.45,0,4,3,4,132.24,3,3,169,3859.78,2,1,0,7,25,8,4
86.55,0,44114.13,2,1,2,4,363.82,2,2,44,1660.74,1,0,1,4,24,9,6
42.37,1,6160.27,2,4,1,13,322.05,0,0,196,4528.97,3,1,0,7,2,5,1
12.24,0,49843.68,0,0,3,8,88.77,3,2,22,4196.71,3,0,0,16,13,10,4
60.05,3,90500.11,0,4,3,3,36.49,4,0,220,1689.34,1,1,1,18,17,3,4
66.98,2,75411.88,0,2,0,13,116.14,0,0,137,2112.61,0,1,0,13,5,4,2
177.07,1,39451.33,1,1,0,7,88.52,3,2,181,1621.01,0,0,0,19,23,11,3
219.13,2,39099.29,0,3,4,1,41.02,2,1,215,3470.4,3,0,0,9,1,1,6
191.05,3,78116.87,2,1,1,5,455.27,4,3,181,3143.63,3,1,1,10,21,3,1
82.97,2,19773.62,2,3,4,8,348.22,0,3,60,3777.84,2,0,0,11,10,7,0
34.48,3,29815.37,2,4,3,9,242.5,1,1,215,3323.22,3,0,0,11,3,1,1
118.29,0,38775.69,2,4,1,1,194.85,4,0,24,3446.24,0,0,1,17,12,9,1
21.84,1,88527.83,2,1,0,5,67.59,0,1,128,1211.74,2,0,0,6,28,12,3
36.89,3,61907.32,0,0,2,11,284.22,0,1,91,3790.89,2,1,1,4,3,2,4
